63,89,105
61,87,102
58,82,98
49,71,88
38,57,75
34,52,71
28,49,67
23,46,64
20,43,62
16,38,59
16,39,59
13,34,54
14,34,54
60,69,75
74,78,86
85,88,92
127,123,123
144,133,130
165,153,143
160,149,143
188,172,159
158,155,141
231,217,195
246,234,206
250,236,205
219,200,179
152,180,184
134,158,159
175,153,140
188,166,150
207,185,163
91,108,124
65,90,110
67,93,113
67,94,113
69,95,115
69,96,115
69,97,117
69,98,119
70,98,119
72,102,122
74,101,121
73,100,120
72,102,121
59,86,100
59,85,100
53,78,93
50,73,89
43,62,79
29,52,69
26,47,65
24,44,62
20,43,61
16,37,58
14,36,56
14,35,56
12,33,53
10,32,53
65,70,78
64,68,74
85,84,88
153,148,139
169,160,146
153,144,137
162,154,145
151,140,134
207,189,170
227,208,180
245,233,202
251,237,206
230,213,186
90,99,104
148,131,118
180,160,143
200,179,155
213,190,166
119,119,131
59,84,103
61,86,105
60,86,105
62,88,107
63,88,106
62,90,107
63,90,110
63,90,111
65,92,112
62,88,109
59,85,105
58,84,104
57,81,96
52,78,93
47,73,87
42,63,80
30,53,69
23,45,63
20,40,58
20,40,59
17,37,56
16,36,54
14,35,55
12,33,54
10,31,52
9,31,51
54,57,64
53,57,61
85,87,91
94,94,94
128,124,122
154,149,142
172,160,149
108,106,107
58,76,73
183,175,158
242,225,194
249,234,204
239,219,192
219,203,181
228,212,189
208,188,161
221,196,165
221,200,170
174,162,153
59,82,100
53,79,97
54,79,97
56,81,100
53,79,100
53,80,100
52,79,98
52,78,98
52,78,98
50,76,97
48,75,96
47,74,93
54,77,92
50,70,85
39,60,76
30,51,67
24,43,60
19,37,55
16,37,54
15,36,53
13,33,52
11,32,51
11,32,51
9,30,51
10,30,51
9,29,50
55,58,65
61,66,67
76,79,82
93,92,93
113,110,107
170,161,152
190,173,158
98,121,129
122,123,115
103,113,107
236,216,192
234,219,200
229,211,198
234,217,192
252,236,205
242,218,185
240,213,181
233,207,177
176,164,157
69,87,101
46,70,90
47,72,92
46,73,93
47,72,92
48,72,94
47,70,92
45,69,91
41,67,89
43,68,90
40,66,88
39,65,86
49,72,86
41,61,77
32,52,69
23,41,58
19,37,54
15,35,53
13,32,51
12,33,51
12,32,50
10,30,49
9,31,50
7,28,49
7,28,49
14,30,50
44,48,52
83,83,84
105,104,103
115,113,108
119,114,111
178,165,150
162,151,143
123,147,147
120,154,157
121,131,109
201,189,177
229,211,196
231,213,204
236,218,200
252,233,202
245,222,188
249,227,192
238,215,183
170,163,152
61,78,96
40,65,86
39,63,85
40,64,86
40,63,85
41,65,86
39,63,85
39,63,86
38,62,84
37,62,84
38,61,83
36,60,82
42,63,78
30,52,68
22,40,58
17,35,52
16,33,50
15,32,51
11,30,48
11,31,48
10,30,48
9,30,48
9,30,48
13,30,49
12,28,48
20,32,46
51,53,56
99,99,96
100,99,95
120,115,112
143,132,125
110,101,92
155,142,128
193,178,160
121,112,109
221,207,189
226,212,196
224,206,197
226,205,206
226,203,201
253,235,203
248,227,194
250,228,194
242,221,189
219,199,178
115,116,123
45,64,82
36,60,82
34,59,79
35,59,81
35,58,80
33,58,80
32,58,79
33,58,80
33,58,80
35,59,81
36,60,81
33,52,69
22,40,57
17,33,50
15,33,50
13,30,47
12,29,47
13,29,47
13,29,45
14,28,42
21,29,37
25,31,38
27,31,37
37,37,39
46,46,49
56,57,57
65,64,64
85,85,84
134,129,124
140,126,120
114,101,93
135,124,116
134,124,116
163,155,139
241,228,201
243,229,201
243,228,202
205,182,206
246,222,203
253,233,200
245,223,189
244,223,190
237,217,186
217,201,178
154,154,153
52,68,85
31,57,77
32,56,77
30,55,77
30,55,77
29,55,77
30,57,78
30,56,78
31,56,78
33,58,80
30,56,78
24,43,59
16,33,48
14,31,47
14,30,47
12,29,46
10,29,46
12,29,46
15,22,32
15,17,22
16,19,23
27,29,32
28,27,29
22,21,23
21,19,20
81,78,76
78,74,75
96,94,91
141,135,130
143,130,121
150,134,126
135,123,113
147,134,124
179,164,145
243,225,194
238,226,197
251,232,205
243,221,200
226,199,188
243,218,187
244,223,192
241,221,190
240,221,190
227,208,182
182,175,163
92,99,104
37,58,78
29,52,74
30,53,75
28,53,74
27,54,75
29,55,76
29,55,76
29,56,77
28,55,76
24,50,72
18,34,50
14,30,46
12,30,46
10,28,45
10,28,44
10,27,44
16,22,30
16,17,21
10,10,16
9,9,14
18,19,21
22,23,25
24,23,23
16,12,13
61,58,54
71,70,67
118,115,110
144,135,131
159,147,136
173,157,140
178,162,145
181,165,146
223,202,174
236,215,186
240,222,194
246,226,195
228,203,184
225,201,187
236,215,184
240,223,191
240,226,195
243,228,198
223,204,183
144,144,138
103,108,112
39,56,77
26,50,71
25,51,72
26,52,74
26,53,74
27,53,75
26,52,74
25,52,73
22,48,70
18,45,67
13,29,45
12,28,44
11,28,44
8,27,43
9,26,42
10,18,26
22,23,28
18,18,20
14,16,18
12,12,16
11,10,12
22,20,22
26,24,26
25,23,23
22,20,19
77,74,70
107,101,97
132,125,120
183,163,146
189,172,155
186,167,150
228,208,175
237,213,180
229,208,177
237,216,185
239,216,184
214,202,181
225,208,186
238,222,190
231,216,187
238,224,194
225,208,183
140,135,128
112,118,120
52,62,75
27,50,70
23,49,70
23,49,71
26,52,73
24,51,72
23,50,71
23,50,71
20,47,69
17,43,64
15,40,62
12,28,44
11,27,43
11,27,44
10,27,44
15,27,40
39,40,44
48,49,52
40,41,43
21,26,24
13,13,13
12,11,12
16,15,15
32,28,27
34,29,26
19,17,12
70,66,66
95,92,87
130,121,116
184,169,152
202,187,165
221,201,173
242,223,188
243,225,190
239,221,190
236,215,184
226,210,185
214,205,187
228,218,191
236,222,192
231,217,188
221,207,185
174,169,159
91,96,99
55,64,78
66,77,90
23,47,68
23,49,70
22,49,69
23,50,71
23,49,71
21,48,69
18,44,65
15,42,62
14,39,60
12,38,60
11,27,43
9,25,41
11,27,43
15,28,40
34,39,42
53,54,54
26,26,30
18,18,22
17,18,18
12,11,11
8,7,8
21,18,18
42,37,38
43,39,36
16,14,13
53,47,48
67,63,58
119,113,105
184,166,149
198,182,163
238,218,189
244,229,197
246,233,201
244,231,199
240,228,196
229,220,194
230,219,192
238,226,198
236,224,194
224,208,185
200,190,174
134,132,130
54,66,82
29,48,67
42,58,71
26,48,69
21,47,66
21,48,68
20,47,68
19,46,67
18,42,65
14,40,61
12,38,59
11,36,58
10,35,57
10,25,41
9,24,40
9,22,34
20,25,30
40,41,44
44,46,47
32,34,37
16,17,21
19,20,22
15,14,14
13,12,12
20,16,17
32,30,30
44,40,40
31,25,24
47,42,40
61,58,53
91,87,79
166,151,138
204,186,167
236,222,191
242,228,199
245,232,202
242,231,200
240,228,199
234,223,195
231,221,193
238,227,199
230,221,195
213,203,185
193,184,169
118,116,121
48,63,79
29,46,65
29,49,65
45,59,77
19,44,64
18,45,65
17,43,64
16,42,64
14,39,61
11,35,57
10,34,56
9,33,55
10,34,56
8,23,39
7,20,35
10,17,24
21,26,30
31,32,37
59,61,61
41,46,45
21,20,23
29,28,28
18,18,18
12,9,9
13,13,11
28,26,26
52,48,45
41,37,34
37,34,30
52,52,46
64,57,56
134,124,117
205,193,169
234,220,192
236,223,194
242,230,202
239,227,199
239,227,199
236,225,198
232,222,196
232,221,195
225,214,192
211,200,181
163,161,156
39,53,73
26,47,68
23,44,64
21,44,65
36,51,69
17,41,63
14,41,62
14,40,61
13,36,58
12,35,57
10,34,56
9,33,55
9,33,56
10,34,56
5,20,36
7,16,27
18,21,24
25,29,30
45,47,46
120,121,116
43,42,44
18,17,19
26,26,26
17,15,15
20,18,17
14,12,11
26,22,22
53,50,45
42,39,34
20,18,15
44,43,38
50,46,44
107,101,96
195,178,161
232,217,188
232,217,192
239,226,198
239,226,199
238,225,198
236,225,198
235,224,199
228,216,194
224,210,189
210,203,184
191,185,172
88,97,106
25,47,66
21,44,65
21,42,65
25,43,62
16,39,60
11,37,58
10,34,56
9,33,55
8,32,54
7,31,53
8,32,54
7,31,53
9,33,55
5,19,32
13,17,22
14,16,18
59,59,57
123,118,116
97,93,88
65,65,63
13,12,14
23,21,22
24,21,20
28,27,23
18,16,13
30,25,22
35,32,27
47,42,37
27,23,21
38,34,31
43,42,37
76,75,71
174,165,148
221,206,183
231,216,192
236,223,194
236,223,197
237,226,198
234,222,197
229,217,194
227,214,192
208,202,183
201,193,176
177,171,164
99,102,114
29,56,82
16,41,61
15,39,59
14,37,59
15,35,57
9,33,55
8,32,53
7,31,53
7,31,53
7,31,53
7,31,53
7,31,53
7,31,53
7,16,26
9,12,15
19,18,20
82,77,72
59,58,57
75,74,70
81,83,80
16,14,16
23,22,20
26,24,21
35,30,29
17,15,15
21,18,17
40,35,32
87,80,77
47,45,43
33,31,30
47,45,40
66,61,59
136,125,119
213,200,175
229,212,190
230,215,191
233,221,194
232,220,198
231,219,195
225,213,191
219,207,188
205,198,179
192,186,173
166,162,157
113,115,125
39,62,84
27,54,80
24,49,74
8,30,52
14,34,55
6,30,52
6,30,52
5,29,51
5,29,51
6,29,51
6,30,52
6,30,52
7,31,53
10,14,18
10,13,17
27,28,32
31,31,32
32,31,31
56,56,53
78,75,71
11,10,11
27,25,25
29,26,25
34,31,27
36,32,30
20,18,18
31,29,29
80,76,72
65,62,61
41,45,46
52,47,44
76,73,67
108,102,94
188,173,157
222,206,184
226,209,190
230,216,193
228,216,194
227,213,192
223,212,192
206,200,182
195,189,175
177,173,167
152,153,151
115,122,126
72,87,103
34,60,85
26,51,78
19,49,74
12,33,52
4,27,49
5,29,50
5,29,51
5,29,51
5,29,51
5,29,51
5,29,51
5,29,51
12,16,20
7,12,15
13,14,18
21,21,23
25,25,28
29,29,30
36,31,32
10,9,11
28,25,24
33,29,28
27,24,24
36,34,33
21,18,19
36,34,34
72,67,65
94,88,84
53,58,61
34,36,34
112,103,93
105,100,95
179,165,151
203,189,169
217,203,181
224,210,190
222,210,191
213,206,188
212,205,187
200,193,179
187,182,173
173,167,162
137,139,139
99,107,117
53,72,93
29,54,81
28,53,79
21,50,77
23,47,74
10,35,57
4,27,48
5,29,51
5,28,50
5,28,50
5,29,50
5,29,51
4,28,50
7,11,14
7,11,15
9,12,17
13,15,21
19,20,24
15,17,18
21,21,21
8,8,11
29,27,26
28,26,25
27,22,23
36,34,33
21,18,21
39,39,37
66,63,61
89,86,80
79,78,77
43,47,48
127,112,99
143,131,121
167,158,144
188,174,158
204,193,173
218,206,183
212,206,187
212,206,188
204,197,180
188,183,172
164,164,155
153,154,152
136,140,141
110,118,125
73,88,104
28,55,81
25,51,78
23,50,77
22,47,74
20,45,71
18,44,67
5,26,47
5,28,51
5,29,51
5,28,50
4,28,50
4,27,49
7,10,15
8,12,16
6,10,15
6,9,15
17,19,23
20,20,21
11,10,12
6,6,8
29,29,28
20,22,21
18,16,17
39,33,34
24,21,23
32,28,26
62,58,55
79,74,72
76,75,75
62,62,64
136,128,118
179,166,148
171,164,150
170,160,150
191,181,166
210,200,179
206,199,181
207,201,182
197,194,178
179,174,165
129,129,130
97,104,110
80,93,106
98,108,116
82,93,109
34,59,83
25,51,79
23,50,77
22,49,76
20,47,73
21,46,72
18,42,68
5,28,50
4,27,48
5,29,51
4,27,49
113,143,168
7,10,15
4,8,13
4,8,13
4,9,13
11,14,17
30,30,33
8,7,9
8,8,9
31,31,30
16,15,15
18,17,18
29,28,27
25,25,25
23,23,23
44,39,42
64,62,59
76,74,74
72,73,72
83,77,72
182,170,151
177,167,156
164,158,146
178,170,159
192,183,168
198,189,176
192,189,175
183,178,173
163,161,157
124,128,131
48,67,86
35,61,83
36,62,84
54,75,94
40,63,86
25,53,79
24,51,78
23,50,77
23,49,75
22,48,74
19,44,70
17,43,65
12,37,58
4,25,47
5,27,49
118,157,180
5,9,12
3,6,10
1,4,8
17,20,24
9,12,17
24,25,27
10,9,11
10,9,10
33,31,33
11,11,11
18,17,19
21,20,20
36,34,33
25,24,23
36,33,35
49,48,48
65,65,65
77,73,72
68,63,61
145,132,118
174,166,155
159,154,145
168,162,155
169,163,156
169,166,158
166,162,156
154,152,150
140,140,143
93,100,112
49,69,87
31,59,80
30,57,81
32,56,83
31,56,82
27,53,80
26,52,79
23,51,78
23,50,77
22,47,74
19,47,72
18,43,69
16,43,65
14,40,62
108,141,162
119,160,180
2,6,9
2,4,7
1,4,7
14,18,23
18,17,23
17,17,21
15,16,20
14,14,15
22,24,24
13,12,14
17,18,18
18,17,19
47,44,44
27,24,26
31,30,32
42,42,42
54,52,52
69,67,66
50,51,51
76,72,70
159,152,143
156,151,143
158,152,147
150,146,141
142,142,137
130,133,133
125,129,131
100,108,118
77,90,102
42,61,82
31,57,81
29,55,81
29,55,81
27,54,80
26,53,79
25,52,79
25,52,79
23,50,77
21,49,75
18,47,73
19,45,71
16,42,66
16,43,64
116,156,179
120,161,184
3,7,11
4,6,11
3,5,9
13,16,21
19,20,23
13,14,18
34,35,34
26,28,28
35,34,34
14,13,15
19,18,20
18,17,20
34,33,33
28,25,27
28,27,28
39,37,38
49,48,49
53,52,54
44,44,47
57,57,57
118,112,107
147,141,137
146,145,139
136,136,134
127,128,129
105,110,115
97,107,112
65,78,94
80,94,106
36,61,81
30,57,80
30,55,81
29,54,80
27,53,79
26,53,80
26,53,80
25,51,78
23,51,78
22,49,76
19,48,74
20,45,72
17,42,68
98,126,151
116,156,180
124,165,188
2,5,9
3,8,10
3,5,9
12,16,17
23,24,30
10,12,16
45,45,48
34,38,39
42,42,42
13,12,16
19,18,20
17,16,18
23,22,24
29,27,28
33,33,32
31,31,31
42,42,43
45,44,46
46,46,48
53,52,56
64,65,66
130,128,127
131,130,130
129,130,129
109,114,119
93,100,107
76,85,95
45,61,80
67,81,98
43,62,82
30,56,81
29,54,80
30,55,81
28,55,81
29,54,81
26,52,80
26,52,79
24,51,78
24,50,77
20,48,75
18,46,73
19,43,71
115,155,179
123,162,185
125,165,188
2,3,6
6,8,11
2,3,8
9,11,15
18,23,26
15,18,22
51,54,55
41,42,44
47,49,50
34,35,32
15,14,17
13,12,14
15,15,17
27,25,25
37,37,37
28,27,29
38,38,38
43,41,44
47,47,49
39,40,44
34,35,37
120,121,121
127,128,129
110,116,120
97,105,111
79,88,99
45,60,76
35,56,76
32,55,77
37,60,83
29,55,79
29,54,80
29,55,81
28,55,81
27,54,80
28,55,81
27,53,80
26,51,79
25,52,79
24,50,78
20,47,73
84,105,127
117,156,180
123,161,185
121,162,185
2,3,5
3,5,7
2,3,7
6,10,15
15,18,23
16,19,22
47,50,52
36,40,41
46,48,50
36,38,41
10,8,14
11,11,14
10,10,15
21,20,22
38,38,38
29,29,31
35,37,38
43,41,45
37,38,40
36,36,41
74,76,77
112,117,117
103,109,114
97,105,112
85,92,103
46,57,74
28,47,67
30,52,74
27,51,74
32,57,79
28,54,79
28,54,80
29,54,80
27,54,80
28,55,82
28,55,82
26,53,80
26,53,80
25,52,78
25,50,77
24,49,76
114,154,177
121,161,184
126,166,189
123,164,187
2,3,5
1,3,5
3,5,6
5,7,12
19,21,25
22,24,27
47,51,54
38,39,43
42,42,47
30,29,31
8,8,14
11,11,14
8,9,13
13,14,14
28,27,31
32,31,32
30,30,31
40,41,43
28,31,36
30,33,39
75,82,86
84,91,98
77,85,94
74,84,94
67,79,91
29,46,64
23,43,64
24,49,70
26,51,72
28,55,76
27,53,76
28,53,79
28,54,80
29,55,81
29,56,82
29,56,82
28,55,82
27,54,80
25,52,78
25,51,78
27,54,78
117,158,181
123,164,187
123,164,187
126,165,189
2,4,5
1,3,4
1,3,4
2,4,8
20,22,25
25,28,33
41,41,42
32,34,38
32,34,38
25,27,27
9,8,13
11,12,16
8,8,12
11,10,14
10,12,15
31,30,33
39,41,42
30,32,35
21,24,30
34,37,43
67,74,81
70,79,89
70,81,92
64,76,88
37,52,69
21,40,61
20,41,63
21,45,67
22,49,70
26,51,75
27,52,78
28,53,79
28,54,80
29,55,81
31,56,82
30,56,83
28,55,81
27,53,80
26,52,79
25,51,79
111,151,174
120,159,183
126,165,189
125,164,188
126,164,188
